Suburb,State,Postcode,Longitude ,Latitude 
WOOPEN CREEK,QLD,4871,145.877686,-17.46980606
YARRABAH,QLD,4871,145.994075,-16.934184
BARRINE,QLD,4872,145.157257,-18.028128
BARWIDGI,QLD,4872,144.6415088,-17.66639202
CAIRNS MC,QLD,4872,145.157257,-18.028128
DANBULLA,QLD,4872,145.157257,-18.028128
DIMBULAH,QLD,4872,145.157257,-18.028128
FORTY MILE,QLD,4872,144.7311717,-18.02682862
GLEN RUTH,QLD,4872,145.157257,-18.028128
GUNNAWARRA,QLD,4872,145.157257,-18.028128
INNOT HOT SPRINGS,QLD,4872,145.157257,-18.028128
KAIRI,QLD,4872,145.157257,-18.028128
KIRRAMA,QLD,4872,145.157257,-18.028128
KOOMBOOLOOMBA,QLD,4872,145.157257,-18.028128
KOWROWA,QLD,4872,145.157257,-18.028128
KURANDA,QLD,4872,145.157257,-18.028128
LAKE TINAROO,QLD,4872,145.157257,-18.028128
LAKESIDE ESTATE,QLD,4872,145.157257,-18.028128
MINNAMOOLKA,QLD,4872,145.157257,-18.028128
MOUNT GARNET,QLD,4872,145.157257,-18.028128
MUNDERRA,QLD,4872,144.8818623,-17.64629156
MUTCHILBA,QLD,4872,145.157257,-18.028128
MYOLA,QLD,4872,145.157257,-18.028128
SILVER VALLEY,QLD,4872,145.157257,-18.028128
TINAROO,QLD,4872,145.157257,-18.028128
WAIRUNA,QLD,4872,145.157257,-18.028128
WALKAMIN,QLD,4872,145.157257,-18.028128
BAILEY CREEK,QLD,4873,145.299094,-16.230854
BAMBOO,QLD,4873,145.299094,-16.230854
BONNIE DOON,QLD,4873,145.299094,-16.230854
CAPE TRIBULATION,QLD,4873,145.299094,-16.230854
CASSOWARY,QLD,4873,145.299094,-16.230854
COOYA BEACH,QLD,4873,145.299094,-16.230854
COW BAY,QLD,4873,145.299094,-16.230854
DAGMAR,QLD,4873,145.299094,-16.230854
DAINTREE,QLD,4873,145.299094,-16.230854
DEDIN,QLD,4873,145.299094,-16.230854
DIWAN,QLD,4873,145.299094,-16.230854
FINLAY VALE,QLD,4873,145.299094,-16.230854
FINLAYVALE,QLD,4873,145.3498794,-16.45863225
FOREST CREEK,QLD,4873,145.299094,-16.230854
KIMBERLEY,QLD,4873,145.299094,-16.230854
LOW ISLES,QLD,4873,145.565388,-16.38618344
LOWER DAINTREE,QLD,4873,145.299094,-16.230854
MIALLO,QLD,4873,145.299094,-16.230854
MOSSMAN,QLD,4873,145.299094,-16.230854
MOSSMAN GORGE,QLD,4873,145.299094,-16.230854
NEWELL,QLD,4873,145.299094,-16.230854
NOAH,QLD,4873,145.299094,-16.230854
ROCKY POINT,QLD,4873,145.299094,-16.230854
SHANNONVALE,QLD,4873,145.299094,-16.230854
SPURGEON,QLD,4873,145.0575079,-16.20917434
STEWART CREEK VALLEY,QLD,4873,145.299094,-16.230854
SYNDICATE,QLD,4873,145.299094,-16.230854
THORNTON BEACH,QLD,4873,145.299094,-16.230854
UPPER DAINTREE,QLD,4873,145.299094,-16.230854
WHYANBEEL,QLD,4873,145.299094,-16.230854
WONGA,QLD,4873,145.299094,-16.230854
WONGA BEACH,QLD,4873,145.4206259,-16.34703692
EVANS LANDING,QLD,4874,142.267938,-12.533944
JARDINE RIVER,QLD,4874,142.7374815,-11.30318365
MAPOON,QLD,4874,142.267938,-12.533944
MISSION RIVER,QLD,4874,142.377739,-12.71887526
NANUM,QLD,4874,142.267938,-12.533944
NAPRANUM,QLD,4874,141.889719,-12.682566
ROCKY POINT,QLD,4874,142.267938,-12.533944
SHELBURNE,QLD,4874,142.9853326,-12.01611476
TRUNDING,QLD,4874,142.267938,-12.533944
WEIPA,QLD,4874,142.267938,-12.533944
WEIPA AIRPORT,QLD,4874,142.267938,-12.533944
WENLOCK,QLD,4874,142.6252767,-12.49857052
BADU ISLAND,QLD,4875,143.769211,-9.584901
BANKS ISLAND,QLD,4875,143.769211,-9.584901
BOIGU,QLD,4875,143.769211,-9.584901
BOIGU ISLAND,QLD,4875,143.769211,-9.584901
BURRAR ISLET,QLD,4875,143.769211,-9.584901
COCONUT ISLAND,QLD,4875,143.769211,-9.584901
DARNLEY ISLAND,QLD,4875,143.769211,-9.584901
DAUAN ISLAND,QLD,4875,143.769211,-9.584901
DOWAR ISLET,QLD,4875,143.769211,-9.584901
ERUB,QLD,4875,143.769211,-9.584901
ERUB ISLAND,QLD,4875,143.769211,-9.584901
GUIJAR ISLET,QLD,4875,143.769211,-9.584901
HORN,QLD,4875,143.769211,-9.584901
HORN ISLAND,QLD,4875,143.769211,-9.584901
IAMA,QLD,4875,143.769211,-9.584901
IAMA ISLAND,QLD,4875,143.769211,-9.584901
JERVIS ISLAND,QLD,4875,143.769211,-9.584901
KERIRI ISLAND,QLD,4875,143.769211,-9.584901
KUBIN,QLD,4875,143.769211,-9.584901
KUBIN VILLAGE,QLD,4875,143.769211,-9.584901
MABUIAG,QLD,4875,143.769211,-9.584901
MABUIAG ISLAND,QLD,4875,143.769211,-9.584901
MASIG,QLD,4875,143.769211,-9.584901
MASIG ISLAND,QLD,4875,143.769211,-9.584901
MER ISLAND,QLD,4875,143.769211,-9.584901
MOA ISLAND,QLD,4875,143.769211,-9.584901
MULGRAVE ISLAND,QLD,4875,143.769211,-9.584901
MURRAY ISLAND,QLD,4875,143.769211,-9.584901
PORUMA ISLAND,QLD,4875,143.769211,-9.584901
PRINCE OF WALES,QLD,4875,143.769211,-9.584901
SAIBAI ISLAND,QLD,4875,143.769211,-9.584901
STEPHENS ISLAND,QLD,4875,143.769211,-9.584901
TALBOT ISLAND,QLD,4875,143.769211,-9.584901
THURSDAY ISLAND,QLD,4875,143.769211,-9.584901
UGAR ISLAND,QLD,4875,143.769211,-9.584901
WARRABER ISLAND,QLD,4875,143.769211,-9.584901
WARRABER ISLET,QLD,4875,143.769211,-9.584901
WAUA ISLET,QLD,4875,143.769211,-9.584901
YAM ISLAND,QLD,4875,143.769211,-9.584901
YORKE ISLAND,QLD,4875,143.769211,-9.584901
BAMAGA,QLD,4876,142.465399,-11.33852
INJINOO,QLD,4876,142.465399,-11.33852
NEW MAPOON,QLD,4876,142.465399,-11.33852
PUNSAND,QLD,4876,142.427014,-10.851692
SEISIA,QLD,4876,142.465399,-11.33852
SOMERSET,QLD,4876,142.542,-10.7739
UMAGICO,QLD,4876,142.465399,-11.33852
CRAIGLIE,QLD,4877,145.467604,-16.535286
KILLALOE,QLD,4877,145.467604,-16.535286
LOW ISLES,QLD,4877,145.467604,-16.535286
MOWBRAY,QLD,4877,145.467604,-16.535286
OAK BEACH,QLD,4877,145.467604,-16.535286
PORT DOUGLAS,QLD,4877,145.467604,-16.535286
WANGETTI,QLD,4877,145.467604,-16.535286
BARRON,QLD,4878,145.711531,-16.839378
CARAVONICA,QLD,4878,145.711531,-16.839378
HOLLOWAYS BEACH,QLD,4878,145.711531,-16.839378
LAKE PLACID,QLD,4878,145.711531,-16.839378
MACHANS BEACH,QLD,4878,145.711531,-16.839378
SMITHFIELD,QLD,4878,145.711531,-16.839378
YORKEYS KNOB,QLD,4878,145.711531,-16.839378
BUCHAN POINT,QLD,4879,145.666474,-16.789777
CLIFTON BEACH,QLD,4879,145.666474,-16.789777
ELLIS BEACH,QLD,4879,145.666474,-16.789777
KEWARRA BEACH,QLD,4879,145.666474,-16.789777
PALM COVE,QLD,4879,145.666474,-16.789777
TRINITY BEACH,QLD,4879,145.666474,-16.789777
TRINITY PARK,QLD,4879,145.666474,-16.789777
ARRIGA,QLD,4880,145.2931511,-17.0488028
BIBOOHRA,QLD,4880,145.383091,-16.972341
BILWON,QLD,4880,145.383091,-16.972341
CHEWKO,QLD,4880,145.3734075,-17.06721287
GLEN RUSSELL,QLD,4880,145.2375044,-16.95931822
MAREEBA,QLD,4880,145.383091,-16.972341
MARYFARMS,QLD,4880,145.383091,-16.972341
PADDYS GREEN,QLD,4880,145.3288229,-16.97139021
KOAH,QLD,4881,145.5578365,-16.91252285
KURANDA,QLD,4881,145.157257,-18.028128
MONA MONA,QLD,4881,145.5429955,-16.74295055
SPEEWAH,QLD,4881,145.6257271,-16.89087135
TOLGA,QLD,4882,145.47284,-17.202517
ATHERTON,QLD,4883,145.476659,-17.33327
CARRINGTON,QLD,4883,145.476659,-17.33327
EAST BARRON,QLD,4883,145.476659,-17.33327
UPPER BARRON,QLD,4883,145.476659,-17.33327
WONGABEL,QLD,4883,145.476659,-17.33327
GADGARRA,QLD,4884,145.7215575,-17.26633269
LAKE BARRINE,QLD,4884,145.6419665,-17.25623569
LAKE EACHAM,QLD,4884,145.6451547,-17.29482618
YUNGABURRA,QLD,4884,145.5969857,-17.27149723
BUTCHERS CREEK,QLD,4885,145.624143,-17.384187
GLEN ALLYN,QLD,4885,145.624143,-17.384187
JAGGAN,QLD,4885,145.624143,-17.384187
KUREEN,QLD,4885,145.624143,-17.384187
MALANDA,QLD,4885,145.624143,-17.384187
NORTH JOHNSTONE,QLD,4885,145.624143,-17.384187
PEERAMON,QLD,4885,145.624143,-17.384187
TARZALI,QLD,4885,145.624143,-17.384187
TOPAZ,QLD,4885,145.624143,-17.384187
BEATRICE,QLD,4886,145.633789,-17.535676
ELLINJAA,QLD,4886,145.633789,-17.535676
MAALAN,QLD,4886,145.633789,-17.535676
MIDDLEBROOK,QLD,4886,145.633789,-17.535676
MILLAA MILLAA,QLD,4886,145.633789,-17.535676
MINBUN,QLD,4886,145.633789,-17.535676
MOREGATTA,QLD,4886,145.633789,-17.535676
MUNGALLI,QLD,4886,145.633789,-17.535676
HERBERTON,QLD,4887,145.386636,-17.384931
IRVINEBANK,QLD,4887,145.386636,-17.384931
KALUNGA,QLD,4887,145.3951374,-17.45397782
MOOMIN,QLD,4887,145.386636,-17.384931
WATSONVILLE,QLD,4887,145.386636,-17.384931
WONDECLA,QLD,4887,145.386636,-17.384931
EVELYN,QLD,4888,145.491052,-17.499336
KABAN,QLD,4888,145.491052,-17.499336
MILLSTREAM,QLD,4888,145.491052,-17.499336
RAVENSHOE,QLD,4888,145.491052,-17.499336
TUMOULIN,QLD,4888,145.491052,-17.499336
HOWITT,QLD,4890,141.185062,-17.741867
NORMAN,QLD,4890,141.185062,-17.741867
NORMANTON,QLD,4890,141.185062,-17.741867
KARUMBA,QLD,4891,140.92883,-17.447378
ABINGDON DOWNS,QLD,4892,143.3735,-14.6604
ARBOUIN,QLD,4892,143.3735,-14.6604
ARCHER RIVER,QLD,4892,143.3735,-14.6604
AURUKUN,QLD,4892,143.3735,-14.6604
BELLEVUE,QLD,4892,143.3735,-14.6604
COEN,QLD,4892,143.3735,-14.6604
DIXIE,QLD,4892,143.3735,-14.6604
EDWARD RIVER,QLD,4892,143.3735,-14.6604
GAMBOOLA,QLD,4892,143.3735,-14.6604
GROGANVILLE,QLD,4892,143.3735,-14.6604
GUNUNA,QLD,4892,143.3735,-14.6604
HIGHBURY,QLD,4892,143.3735,-14.6604
HOLROYD RIVER,QLD,4892,143.3735,-14.6604
IRON RANGE,QLD,4892,143.3735,-14.6604
KOWANYAMA,QLD,4892,143.3735,-14.6604
LAKEFIELD,QLD,4892,143.3735,-14.6604
LAURA,QLD,4892,143.3735,-14.6604
LIZARD,QLD,4892,143.3735,-14.6604
LOCKHART RIVER,QLD,4892,143.3735,-14.6604
LYNDSIDE,QLD,4892,143.3735,-14.6604
MARAMIE,QLD,4892,143.3735,-14.6604
MOUNT MULGRAVE,QLD,4892,143.3735,-14.6604
PALMER,QLD,4892,143.3735,-14.6604
PORMPURAAW,QLD,4892,143.3735,-14.6604
RAVENSWORTH,QLD,4892,143.3735,-14.6604
RED RIVER,QLD,4892,143.3735,-14.6604
SOUTH WELLESLEY ISLANDS,QLD,4892,143.3735,-14.6604
STAATEN,QLD,4892,143.3735,-14.6604
WELLESLEY ISLANDS,QLD,4892,143.3735,-14.6604
WEST WELLESLEY ISLANDS,QLD,4892,143.3735,-14.6604
WROTHAM,QLD,4892,143.3735,-14.6604
YAGOONYA,QLD,4892,143.3735,-14.6604
YARRADEN,QLD,4892,143.3735,-14.6604
AYTON,QLD,4895,145.7740021,-19.7061005
BLOOMFIELD,QLD,4895,145.3380453,-16.04948936
COOKTOWN,QLD,4895,145.180006,-15.54325984
DEGARRA,QLD,4895,145.3422653,-15.94342392
HELENVALE,QLD,4895,145.222621,-15.707322
HOPE VALE,QLD,4895,145.247184,-15.15786303
ROSSVILLE,QLD,4895,145.2418843,-15.79626907
STARCKE,QLD,4895,144.7525301,-14.76854069
WUJAL WUJAL,QLD,4895,145.3121238,-15.9723604
ADELAIDE,SA,5000,138.600746,-34.92849902
ADELAIDE BC,SA,5000,138.608637,-34.937459
CITY WEST CAMPUS,SA,5000,138.608637,-34.937459
HALIFAX STREET,SA,5000,138.608637,-34.937459
HUTT STREET,SA,5000,138.608637,-34.937459
PARLIAMENT HOUSE,SA,5000,138.608637,-34.937459
RUNDLE MALL,SA,5000,138.608637,-34.937459
STATION ARCADE,SA,5000,138.608637,-34.937459
STURT STREET,SA,5000,138.608637,-34.937459
ADELAIDE,SA,5001,138.600746,-34.92849902
ADELAIDE UNIVERSITY,SA,5005,138.60351,-34.919398
THE UNIVERSITY OF ADELAIDE,SA,5005,138.60351,-34.919398
UNIVERSITY OF ADELAIDE,SA,5005,138.60351,-34.919398
NORTH ADELAIDE,SA,5006,138.584497,-34.911523
NORTH ADELAIDE MELBOURNE ST,SA,5006,138.584497,-34.911523
BOWDEN,SA,5007,138.56787,-34.903259
BROMPTON,SA,5007,138.56787,-34.903259
HINDMARSH,SA,5007,138.56787,-34.903259
WELLAND,SA,5007,138.56787,-34.903259
WEST HINDMARSH,SA,5007,138.56787,-34.903259
CROYDON,SA,5008,138.559407,-34.887511
CROYDON PARK,SA,5008,138.559407,-34.887511
CROYDON PARK SOUTH,SA,5008,138.559407,-34.887511
DEVON PARK,SA,5008,138.559407,-34.887511
DUDLEY PARK,SA,5008,138.559407,-34.887511
RENOWN PARK,SA,5008,138.559407,-34.887511
RIDLEYTON,SA,5008,138.559407,-34.887511
WEST CROYDON,SA,5008,138.559407,-34.887511
ALLENBY GARDENS,SA,5009,138.542493,-34.896906
BEVERLEY,SA,5009,138.542493,-34.896906
KILKENNY,SA,5009,138.542493,-34.896906
ANGLE PARK,SA,5010,138.558318,-34.857497
FERRYDEN PARK,SA,5010,138.558318,-34.857497
REGENCY PARK,SA,5010,138.558318,-34.857497
REGENCY PARK BC,SA,5010,138.558318,-34.857497
ST CLAIR,SA,5011,138.5353265,-34.87089128
ST CLAIRE,SA,5011,138.538261,-34.877605
WOODVILLE,SA,5011,138.527677,-34.883282
WOODVILLE PARK,SA,5011,138.527677,-34.883282
WOODVILLE SOUTH,SA,5011,138.527677,-34.883282
WOODVILLE WEST,SA,5011,138.527677,-34.883282
ATHOL PARK,SA,5012,138.541637,-34.86303
MANSFIELD PARK,SA,5012,138.541637,-34.86303
WOODVILLE GARDENS,SA,5012,138.541637,-34.86303
WOODVILLE NORTH,SA,5012,138.541637,-34.86303
GILLMAN,SA,5013,138.553453,-34.841984
OTTOWAY,SA,5013,138.553453,-34.841984
PENNINGTON,SA,5013,138.553453,-34.841984
ROSEWATER,SA,5013,138.553453,-34.841984
ROSEWATER EAST,SA,5013,138.553453,-34.841984
WINGFIELD,SA,5013,138.553453,-34.841984
ALBERT PARK,SA,5014,138.509247,-34.86475
ALBERTON,SA,5014,138.509247,-34.86475
CHELTENHAM,SA,5014,138.509247,-34.86475
HENDON,SA,5014,138.509247,-34.86475
QUEENSTOWN,SA,5014,138.509247,-34.86475
ROYAL PARK,SA,5014,138.509247,-34.86475
BIRKENHEAD,SA,5015,138.531567,-34.808422
ETHELTON,SA,5015,138.531567,-34.808422
GARDEN ISLAND,SA,5015,138.496803,-34.840209
GLANVILLE,SA,5015,138.531567,-34.808422
NEW PORT,SA,5015,138.499714,-34.84099502
PORT ADELAIDE,SA,5015,138.531567,-34.808422
PORT ADELAIDE BC,SA,5015,138.531567,-34.808422
PORT ADELAIDE DC,SA,5015,138.531567,-34.808422
TORRENS ISLAND,SA,5015,138.496803,-34.840209
LARGS BAY,SA,5016,138.493796,-34.824516
LARGS NORTH,SA,5016,138.493796,-34.824516
PETERHEAD,SA,5016,138.493796,-34.824516
OSBORNE,SA,5017,138.498128,-34.806494
TAPEROO,SA,5017,138.498128,-34.806494
NORTH HAVEN,SA,5018,138.49958,-34.779057
OUTER HARBOR,SA,5018,138.49958,-34.779057
EXETER,SA,5019,138.477054,-34.847707
SEMAPHORE,SA,5019,138.477054,-34.847707
SEMAPHORE PARK,SA,5019,138.477054,-34.847707
SEMAPHORE SOUTH,SA,5019,138.477054,-34.847707
WEST LAKES SHORE,SA,5020,138.481639,-34.867318
WEST LAKES,SA,5021,138.492908,-34.86628
GRANGE,SA,5022,138.49264,-34.905461
HENLEY BEACH,SA,5022,138.49264,-34.905461
HENLEY BEACH SOUTH,SA,5022,138.49264,-34.905461
KIRKCALDY,SA,5022,138.49264,-34.905461
TENNYSON,SA,5022,138.49264,-34.905461
FINDON,SA,5023,138.51199,-34.90073
SEATON,SA,5023,138.51199,-34.90073
SEATON NORTH,SA,5023,138.51199,-34.90073
FULHAM,SA,5024,138.506052,-34.948827
FULHAM GARDENS,SA,5024,138.506052,-34.948827
WEST BEACH,SA,5024,138.506052,-34.948827
FLINDERS PARK,SA,5025,138.529573,-34.912384
KIDMAN PARK,SA,5025,138.529573,-34.912384
MILE END,SA,5031,138.570873,-34.936926
MILE END SOUTH,SA,5031,138.570873,-34.936926
THEBARTON,SA,5031,138.570873,-34.936926
TORRENSVILLE,SA,5031,138.570873,-34.936926
TORRENSVILLE PLAZA,SA,5031,138.570873,-34.936926
BROOKLYN PARK,SA,5032,138.544358,-34.935734
LOCKLEYS,SA,5032,138.544358,-34.935734
UNDERDALE,SA,5032,138.544358,-34.935734
COWANDILLA,SA,5033,138.558451,-34.938858
HILTON,SA,5033,138.558451,-34.938858
HILTON PLAZA,SA,5033,138.558451,-34.938858
MARLESTON,SA,5033,138.558451,-34.938858
MARLESTON DC,SA,5033,138.558451,-34.938858
RICHMOND,SA,5033,138.558451,-34.938858
WEST RICHMOND,SA,5033,138.558451,-34.938858
CLARENCE PARK,SA,5034,138.58811,-34.956227
GOODWOOD,SA,5034,138.58811,-34.956227
KINGS PARK,SA,5034,138.58811,-34.956227
MILLSWOOD,SA,5034,138.58811,-34.956227
WAYVILLE,SA,5034,138.58811,-34.956227
ASHFORD,SA,5035,138.575187,-34.952075
BLACK FOREST,SA,5035,138.575187,-34.952075
EVERARD PARK,SA,5035,138.575187,-34.952075
FORESTVILLE,SA,5035,138.575187,-34.952075
KESWICK,SA,5035,138.575187,-34.952075
KESWICK TERMINAL,SA,5035,138.575187,-34.952075
GLANDORE,SA,5037,138.545826,-34.957399
KURRALTA PARK,SA,5037,138.545826,-34.957399
NETLEY,SA,5037,138.545826,-34.957399
NORTH PLYMPTON,SA,5037,138.545826,-34.957399
CAMDEN PARK,SA,5038,138.548367,-34.968051
PLYMPTON,SA,5038,138.548367,-34.968051
PLYMPTON PARK,SA,5038,138.548367,-34.968051
SOUTH PLYMPTON,SA,5038,138.548367,-34.968051
CLARENCE GARDENS,SA,5039,138.570739,-34.976263
EDWARDSTOWN,SA,5039,138.570739,-34.976263
MELROSE PARK,SA,5039,138.570739,-34.976263
MELROSE PARK DC,SA,5039,138.570739,-34.976263
NOVAR GARDENS,SA,5040,138.527412,-34.963083
COLONEL LIGHT GARDENS,SA,5041,138.594176,-35.00298
CUMBERLAND PARK,SA,5041,138.594176,-35.00298
DAW PARK,SA,5041,138.594176,-35.00298
PANORAMA,SA,5041,138.594176,-35.00298
WESTBOURNE PARK,SA,5041,138.594176,-35.00298
BEDFORD PARK,SA,5042,138.575023,-35.007341
CLOVELLY PARK,SA,5042,138.575023,-35.007341
FLINDERS UNIVERSITY,SA,5042,138.575023,-35.007341
PASADENA,SA,5042,138.575023,-35.007341
ST MARYS,SA,5042,138.575023,-35.007341
TONSLEY,SA,5042,138.5709927,-35.00971638
ASCOT PARK,SA,5043,138.553853,-35.005492
MARION,SA,5043,138.553853,-35.005492
MITCHELL PARK,SA,5043,138.553853,-35.005492
MORPHETTVILLE,SA,5043,138.553853,-35.005492
PARK HOLME,SA,5043,138.553853,-35.005492
GLENGOWRIE,SA,5044,138.516314,-35.001213
SOMERTON PARK,SA,5044,138.516314,-35.001213
GLENELG,SA,5045,138.516973,-34.977122
GLENELG EAST,SA,5045,138.516973,-34.977122
GLENELG JETTY ROAD,SA,5045,138.516973,-34.977122
GLENELG NORTH,SA,5045,138.516973,-34.977122
GLENELG SOUTH,SA,5045,138.516973,-34.977122
OAKLANDS PARK,SA,5046,138.535434,-35.003794
WARRADALE,SA,5046,138.535434,-35.003794
WARRADALE NORTH,SA,5046,138.535434,-35.003794
DARLINGTON,SA,5047,138.546572,-35.030702
SEACOMBE GARDENS,SA,5047,138.546572,-35.030702
SEACOMBE HEIGHTS,SA,5047,138.546572,-35.030702
STURT,SA,5047,138.546572,-35.030702
BRIGHTON,SA,5048,138.520459,-35.017416
DOVER GARDENS,SA,5048,138.520459,-35.017416
HOVE,SA,5048,138.520459,-35.017416
NORTH BRIGHTON,SA,5048,138.520459,-35.017416
SOUTH BRIGHTON,SA,5048,138.520459,-35.017416
KINGSTON PARK,SA,5049,138.52272,-35.045389
MARINO,SA,5049,138.52272,-35.045389
SEACLIFF,SA,5049,138.52272,-35.045389
SEACLIFF PARK,SA,5049,138.52272,-35.045389
SEAVIEW DOWNS,SA,5049,138.52272,-35.045389
BELLEVUE HEIGHTS,SA,5050,138.601272,-35.026307
EDEN HILLS,SA,5050,138.601272,-35.026307
BLACKWOOD,SA,5051,138.620405,-35.033769
COROMANDEL VALLEY,SA,5051,138.620405,-35.033769
CRAIGBURN FARM,SA,5051,138.620405,-35.033769
HAWTHORNDENE,SA,5051,138.620405,-35.033769
BELAIR,SA,5052,138.618684,-35.003888
GLENALTA,SA,5052,138.618684,-35.003888
HYDE PARK,SA,5061,138.60648,-34.957195
MALVERN,SA,5061,138.60648,-34.957195
UNLEY,SA,5061,138.60648,-34.957195
UNLEY BC,SA,5061,138.60648,-34.957195
UNLEY DC,SA,5061,138.60648,-34.957195
UNLEY PARK,SA,5061,138.60648,-34.957195
BROWN HILL CREEK,SA,5062,138.602387,-35.004063
CLAPHAM,SA,5062,138.602387,-35.004063
HAWTHORN,SA,5062,138.602387,-35.004063
KINGSWOOD,SA,5062,138.602387,-35.004063
LOWER MITCHAM,SA,5062,138.602387,-35.004063
LYNTON,SA,5062,138.602387,-35.004063
MITCHAM,SA,5062,138.602387,-35.004063
MITCHAM SHOPPING CENTRE,SA,5062,138.602387,-35.004063
NETHERBY,SA,5062,138.602387,-35.004063
SPRINGFIELD,SA,5062,138.602387,-35.004063
TORRENS PARK,SA,5062,138.602387,-35.004063
EASTWOOD,SA,5063,138.621477,-34.954325
FREWVILLE,SA,5063,138.621477,-34.954325
FULLARTON,SA,5063,138.621477,-34.954325
HIGHGATE,SA,5063,138.621477,-34.954325
PARKSIDE,SA,5063,138.621477,-34.954325
GLEN OSMOND,SA,5064,138.649183,-34.963195
GLENUNGA,SA,5064,138.649183,-34.963195
MOUNT OSMOND,SA,5064,138.649183,-34.963195
MYRTLE BANK,SA,5064,138.649183,-34.963195
ST GEORGES,SA,5064,138.649183,-34.963195
URRBRAE,SA,5064,138.649183,-34.963195
DULWICH,SA,5065,138.633974,-34.940362
GLENSIDE,SA,5065,138.633974,-34.940362
LINDEN PARK,SA,5065,138.633974,-34.940362
TOORAK GARDENS,SA,5065,138.633974,-34.940362
TUSMORE,SA,5065,138.633974,-34.940362
BEAUMONT,SA,5066,138.66029,-34.940962
BURNSIDE,SA,5066,138.66029,-34.940962
ERINDALE,SA,5066,138.66029,-34.940962
HAZELWOOD PARK,SA,5066,138.66029,-34.940962
STONYFELL,SA,5066,138.66029,-34.940962
WATERFALL GULLY,SA,5066,138.66029,-34.940962
WATTLE PARK,SA,5066,138.66029,-34.940962
BEULAH PARK,SA,5067,138.630575,-34.919985
KENT TOWN,SA,5067,138.630575,-34.919985
NORWOOD,SA,5067,138.630575,-34.919985
NORWOOD SOUTH,SA,5067,138.630575,-34.919985
ROSE PARK,SA,5067,138.630575,-34.919985
HEATHPOOL,SA,5068,138.654999,-34.922605
KENSINGTON,SA,5068,138.654999,-34.922605
KENSINGTON GARDENS,SA,5068,138.654999,-34.922605
KENSINGTON PARK,SA,5068,138.654999,-34.922605
LEABROOK,SA,5068,138.654999,-34.922605
MARRYATVILLE,SA,5068,138.654999,-34.922605
ST MORRIS,SA,5068,138.654999,-34.922605
TRINITY GARDENS,SA,5068,138.654999,-34.922605
COLLEGE PARK,SA,5069,138.623527,-34.907597
EVANDALE,SA,5069,138.623527,-34.907597
HACKNEY,SA,5069,138.623527,-34.907597
MAYLANDS,SA,5069,138.623527,-34.907597
ST PETERS,SA,5069,138.623527,-34.907597
STEPNEY,SA,5069,138.623527,-34.907597
FELIXSTOW,SA,5070,138.642172,-34.900496
FIRLE,SA,5070,138.642172,-34.900496
GLYNDE,SA,5070,138.642172,-34.900496
GLYNDE DC,SA,5070,138.642172,-34.900496
GLYNDE PLAZA,SA,5070,138.642172,-34.900496
JOSLIN,SA,5070,138.642172,-34.900496
MARDEN,SA,5070,138.642172,-34.900496
PAYNEHAM,SA,5070,138.642172,-34.900496
PAYNEHAM SOUTH,SA,5070,138.642172,-34.900496
ROYSTON PARK,SA,5070,138.642172,-34.900496
KENT TOWN,SA,5071,138.623005,-34.922911
KENT TOWN DC,SA,5071,138.623005,-34.922911
AULDANA,SA,5072,138.696113,-34.912078
MAGILL,SA,5072,138.696113,-34.912078
MAGILL NORTH,SA,5072,138.696113,-34.912078
MAGILL SOUTH,SA,5072,138.696113,-34.912078
ROSSLYN PARK,SA,5072,138.696113,-34.912078
SKYE,SA,5072,138.696113,-34.912078
TERINGIE,SA,5072,138.696113,-34.912078
WOODFORDE,SA,5072,138.696113,-34.912078
HECTORVILLE,SA,5073,138.683151,-34.89528
ROSTREVOR,SA,5073,138.683151,-34.89528
TRANMERE,SA,5073,138.683151,-34.89528
TRANMERE NORTH,SA,5073,138.683151,-34.89528
CAMPBELLTOWN,SA,5074,138.669275,-34.884233
NEWTON,SA,5074,138.669275,-34.884233
DERNANCOURT,SA,5075,138.675254,-34.861332
PARADISE,SA,5075,138.675254,-34.861332
ATHELSTONE,SA,5076,138.703683,-34.873844
CASTAMBUL,SA,5076,138.703683,-34.873844
COLLINSWOOD,SA,5081,138.617673,-34.891417
GILBERTON,SA,5081,138.617673,-34.891417
MEDINDIE,SA,5081,138.617673,-34.891417
MEDINDIE GARDENS,SA,5081,138.617673,-34.891417
VALE PARK,SA,5081,138.617673,-34.891417
WALKERVILLE,SA,5081,138.617673,-34.891417
FITZROY,SA,5082,138.587083,-34.886018
OVINGHAM,SA,5082,138.587083,-34.886018
PROSPECT,SA,5082,138.587083,-34.886018
PROSPECT EAST,SA,5082,138.587083,-34.886018
PROSPECT WEST,SA,5082,138.587083,-34.886018
THORNGATE,SA,5082,138.587083,-34.886018
BROADVIEW,SA,5083,138.609927,-34.879357
NAILSWORTH,SA,5083,138.609927,-34.879357
SEFTON PARK,SA,5083,138.609927,-34.879357
BLAIR ATHOL,SA,5084,138.581605,-34.864409
BLAIR ATHOL WEST,SA,5084,138.581605,-34.864409
KILBURN,SA,5084,138.581605,-34.864409
KILBURN NORTH,SA,5084,138.581605,-34.864409
CLEARVIEW,SA,5085,138.612959,-34.856239
ENFIELD,SA,5085,138.612959,-34.856239
ENFIELD PLAZA,SA,5085,138.612959,-34.856239
LIGHTSVIEW,SA,5085,138.6273208,-34.86195429
